countryCode,regionCode,name,geonameId
EC,06,Chimborazo Province,3659237
EC,05,Carchi,3659718
EC,04,Canar,3659849
EC,03,Bolívar,3660130
EC,02,Azuay,3660431
EC,22,Sucumbíos,3830305
EC,24,Orellana Province,3830306
EC,26,Santo Domingo de los Tsáchilas,7062136
EC,25,Santa Elena,7062138
EE,21,Võrumaa,587448
EE,20,Viljandimaa,587590
EE,19,Valgamaa,587875
EE,18,Tartu,588334
EE,14,Saare,588879
EE,13,Raplamaa,589115
EE,12,Põlvamaa,589373
EE,11,Pärnumaa,589576
EE,08,Lääne-Virumaa,590854
EE,07,Lääne,590856
EE,05,Jõgevamaa,591901
EE,04,Järvamaa,591961
EE,03,Ida-Virumaa,592075
EE,02,Hiiumaa,592133
EE,01,Harjumaa,592170
EG,24,Sohag,347794
EG,27,North Sinai,349401
EG,23,Qena,350546
EG,22,Matruh,352603
EG,21,Kafr el-Sheikh,354500
EG,26,South Sinai,355182
EG,20,Damietta,358044
EG,19,Port Said,358617
EG,18,Beni Suweif,359171
EG,17,Asyut,359781
EG,16,Aswan,359787
EG,15,Suez,359797
EG,14,Sharqia,360016
EG,13,New Valley,360483
EG,12,Qalyubia,360621
EG,11,Cairo,360631
EG,10,Minya,360688
EG,09,Monufia,360689
EG,08,Giza,360997
EG,07,Ismailia,361056
EG,06,Alexandria,361059
EG,05,Gharbia,361294
EG,04,Faiyum,361323
EG,03,Beheira,361370
EG,02,Red Sea,361468
EG,01,Dakahlia,361849
EG,28,Luxor,7603259
ER,01,Anseba,448497
ER,02,Debub,448498
ER,03,Southern Red Sea,448499
ER,04,Gash-Barka,448500
ER,05,Maekel,448501
ER,06,Northern Red Sea,448502
ES,31,Murcia,2513413
ES,CE,Ceuta,2519582
ES,07,Balearic Islands,2521383
ES,51,Andalusia,2593109
ES,53,Canary Islands,2593110
ES,54,Castille-La Mancha,2593111
ES,57,Extremadura,2593112
ES,60,Valencia,2593113
ES,34,Asturias,3114710
ES,32,Navarre,3115609
ES,29,Madrid,3117732
ES,27,La Rioja,3336897
ES,39,Cantabria,3336898
ES,52,Aragon,3336899
ES,55,Castille and León,3336900
ES,56,Catalonia,3336901
ES,58,Galicia,3336902
ES,59,Basque Country,3336903
ES,ML,Melilla,6362988
ET,44,Addis Ababa,444178
ET,45,Āfar,444179
ET,46,Amhara,444180
ET,47,Bīnshangul Gumuz,444181
ET,48,Dire Dawa,444182
ET,49,Gambela,444183
ET,50,Harari,444184
ET,51,Oromiya,444185
ET,52,Somali,444186
ET,53,Tigray,444187
ET,SI,Sidama Region,8299784
ET,55,Central Ethiopia Regional State,12902749
ET,56,South Ethiopia Regional State,12902766
ET,SW,South West Ethiopia Peoples' Region,12902784
FI,19,Lapland,830603
FI,18,Kainuu,830664
FI,17,North Ostrobothnia,830667
FI,16,Central Ostrobothnia,830675
FI,15,Ostrobothnia,830676
FI,14,South Ostrobothnia,830682
FI,13,Central Finland,830685
FI,12,North Karelia,830686
FI,11,North Savo,830690
FI,10,South Savo,830695
FI,09,South Karelia,830699
FI,08,Kymenlaakso,830703
FI,06,Pirkanmaa,830704
FI,05,Kanta-Häme,830705
FI,02,Southwest Finland,830708
FI,01,Uusimaa,830709
FI,07,Paijat-Hame,831040
FI,04,Satakunta,831041
FJ,05,Western,2194371
FJ,03,Northern,2199295
FJ,01,Central,2205272
FJ,02,Eastern,4036647
FJ,04,Rotuma,6324593
FM,04,Yap State,2081175
FM,02,Pohnpei State,2081550
FM,01,Kosrae,2082036
FM,03,Chuuk,2082282
FO,VG,Vágar,2610816
FO,SU,Suðuroy,2612137
FO,ST,Streymoy,2612225
FO,SA,Sandoy,2614219
FO,NO,Norðoyar,2616145
FO,OS,Eysturoy,2622387
FR,93,Provence-Alpes-Côte d'Azur,2985244
FR,52,Pays de la Loire,2988289
FR,11,Île-de-France,3012874
FR,94,Corsica,3023519
FR,24,Centre-Val de Loire,3027939
FR,53,Brittany,3030293
FR,27,Bourgogne,11071619
FR,75,New Aquitaine,11071620
FR,28,Normandy,11071621
FR,44,Grand Est,11071622
FR,76,Occitanie,11071623
FR,32,Hauts-de-France,11071624
FR,84,Rhône-Alpes,11071625
GA,09,Woleu-Ntem,2396076
GA,08,Ogooué-Maritime,2396924
GA,07,Ogooué-Lolo,2396925
GA,06,Ogooué-Ivindo,2396926
GA,05,Nyanga,2397141
GA,04,Ngouni,2397466
GA,03,Moyen-Ogooué,2397842
GA,02,Haut-Ogooué,2400454
GA,01,Estuaire,2400682
GB,WLS,Wales,2634895
GB,SCT,Scotland,2638360
GB,NIR,Northern Ireland,2641364
GB,ENG,England,6269131
GD,06,Saint Patrick Parish,3579907
GD,05,Saint Mark Parish,3579913
GD,04,Saint John Parish,3579919
GD,03,Saint George Parish,3579926
GD,02,Saint David Parish,3579932
GD,01,Saint Andrew Parish,3579938
GD,10,Carriacou and Petite Martinique,7303836
GE,51,Tbilisi,611716
GE,04,Adjara,615929
GE,68,Kvemo Kartli,865536
GE,67,Kakheti,865537
GE,65,Guria,865538
GE,66,Imereti,865539
GE,73,Shida Kartli,865540
GE,69,Mtskheta-Mtianeti,865541
GE,70,Racha-Lechkhumi and Kvemo Svaneti,865542
GE,71,Samegrelo and Zemo Svaneti,865543
GE,72,Samtskhe-Javakheti,865544
GE,02,Abkhazia,6643410
GF,GF,Guyane,6690605
GG,6417213,St Pierre du Bois,6417213
GG,6417214,Torteval,6417214
GG,6417215,Saint Saviour,6417215
GG,6417223,Forest,6417223
GG,6417224,St Martin,6417224
GG,6417226,Saint Andrew,6417226
GG,6417228,St Peter Port,6417228
GG,6417229,Castel,6417229
GG,6417230,Vale,6417230
GG,6417233,St Sampson,6417233
GG,8989934,Alderney,8989934
GH,09,Western,2294076
GH,08,Volta,2294234
GH,11,Upper West,2294286
GH,10,Upper East,2294291
GH,06,Northern,2297169
GH,01,Greater Accra,2300569
GH,05,Eastern,2301360
GH,04,Central,2302353
GH,02,Ashanti,2304116
GH,13,Bono,12105069
GH,16,Oti,12105070
GH,15,North East,12105071
GH,12,Ahafo,12105072
GH,14,Bono East,12105073
GH,17,Savannah,12105074
GH,18,Western North,12105075
GL,04,Kujalleq,7602005
GL,06,Qeqqata,7602006
GL,07,Sermersooq,7602007
GL,11839534,Qeqertalik,11839534
GL,11839537,Avannaata,11839537
GM,05,Western,2411683
GM,04,Upper River,2411711
GM,07,North Bank,2412353
GM,03,Central River,2412707
GM,02,Lower River,2412716
GM,01,Banjul,2413875
GN,04,Conakry,2422464
GN,B,Boké Region,8335085
GN,F,Faranah,8335086
GN,K,Kankan Region,8335087
GN,D,Kindia,8335088
GN,L,Labé Region,8335089
GN,M,Mamou Region,8335090
GN,N,Nzérékoré Region,8335091
GP,GP,Guadeloupe,6690363
GQ,03,Annobon,2310307
GQ,04,Bioko Norte,2566978
GQ,05,Bioko Sur,2566979
GQ,06,Centro Sur,2566980
GQ,07,Kié-Ntem,2566981
GQ,08,Litoral,2566982
GQ,09,Wele-Nzas,2566983
GQ,10,Djibloho,12168385
GR,736572,Mount Athos,736572
GR,ESYE31,Attica,6692632
GR,ESYE24,Central Greece,6697800
GR,ESYE12,Central Macedonia,6697801
GR,ESYE43,Crete,6697802
GR,ESYE11,East Macedonia and Thrace,6697803
GR,ESYE21,Epirus,6697804
GR,ESYE22,Ionian Islands,6697805
GR,ESYE41,North Aegean,6697806
GR,ESYE25,Peloponnese,6697807
GR,ESYE42,South Aegean,6697808
GR,ESYE14,Thessaly,6697809
GR,ESYE23,West Greece,6697810
GR,ESYE13,West Macedonia,6697811
GT,22,Zacapa,3587586
GT,21,Totonicapán,3588257
GT,20,Suchitepeque,3588668
GT,19,Sololá,3588697
GT,18,Santa Rosa Department,3589172
GT,17,San Marcos,3589801
GT,16,Sacatepéquez,3590686
GT,15,Retalhuleu,3590857
GT,14,Quiché,3590964
GT,13,Quetzaltenango,3590978
GT,12,Petén,3591410
GT,11,Jutiapa,3595067
GT,10,Jalapa,3595236
GT,09,Izabal Department,3595259
GT,08,Huehuetenango,3595415
GT,07,Guatemala,3595530
GT,06,Escuintla,3595802
GT,05,El Progreso,3596416
GT,04,Chiquimula,3598464
GT,03,Chimaltenango,3598571
GT,02,Baja Verapaz,3599602
GT,01,Alta Verapaz,3599773
GU,PI,Piti,4038478
GU,SR,Santa Rita,4038555
GU,SJ,Sinajana,4038590
GU,TF,Talofofo,4038652
GU,TM,Tamuning,4038661
GU,UM,Umatac,4038739
GU,YG,Yigo,4038796
GU,YN,Yona,4038811
GU,ME,Merizo,4043396
GU,MA,Mangilao,4043416
GU,AH,Agana Heights,4043524
GU,CP,Chalan Pago-Ordot,4043614
GU,AS,Asan,4043691
GU,AT,Agat,4043725
GU,DD,Dededo,4043877
GU,BA,Barrigada,4043885
GU,AN,Hagatna,4044019
GU,IN,Inarajan,4044041
GU,MT,Mongmong-Toto-Maite,4044148
GW,07,Tombali,2368955
GW,02,Quinara,2370360
GW,04,Oio,2371071
GW,10,Gabú,2372533
GW,06,Cacheu,2374312
GW,05,Bolama,2374689
GW,11,Bissau,2374776
GW,12,Biombo,2374820
GW,01,Bafatá,2375255
GY,19,Upper Takutu-Upper Essequibo,3375463
GY,18,Upper Demerara-Berbice,3375469
GY,17,Potaro-Siparuni,3376386
GY,16,Pomeroon-Supenaam,3376407
GY,15,Mahaica-Berbice,3377274
GY,14,Essequibo Islands-West Demerara,3378741
GY,13,East Berbice-Corentyne,3378840
GY,12,Demerara-Mahaica,3378950
GY,11,Cuyuni-Mazaruni,3379023
GY,10,Barima-Waini,3379515
HK,NYL,Yuen Long,1818224
HK,NTW,Tsuen Wan,1818458
HK,NTP,Tai Po,1818672
HK,NSK,Sai Kung District,1819049
HK,NIS,Islands,1819708
HK,HCW,Central and Western,7533598
HK,HWC,Wan Chai,7533607
HK,HEA,Eastern District,7533608
HK,HSO,Southern District,7533609
HK,KYT,Yau Tsim Mong District,7533610
HK,KSS,Sham Shui Po District,7533611
HK,KKC,Kowloon City,7533612
HK,KWT,Wong Tai Sin District,7533613
HK,KKT,Kwun Tong District,7533614
HK,NKT,Kwai Tsing District,7533615
HK,NTM,Tuen Mun,7533616
HK,NNO,North District,7533617
HK,NST,Sha Tin,7533618
HN,18,Yoro Department,3600193
HN,17,Valle Department,3600456
HN,16,Santa Bárbara Department,3601689
HN,15,Olancho Department,3604249
HN,14,Ocotepeque Department,3604318
HN,13,Lempira Department,3606066
HN,12,La Paz Department,3607251
HN,11,Bay Islands,3608814
HN,10,Intibucá Department,3608833
HN,09,Gracias a Dios Department,3609583
HN,08,Francisco Morazán Department,3609672
HN,07,El Paraíso Department,3610942
HN,06,Cortés Department,3613140
HN,05,Copán Department,3613229
HN,04,Comayagua Department,3613319
HN,03,Colón Department,3613358
HN,02,Choluteca Department,3613527
HN,01,Atlántida Department,3615027
HR,01,Bjelovar-Bilogora,3337511
HR,02,Brod-Posavina,3337512
HR,03,Dubrovnik-Neretva,3337513
HR,04,Istria,3337514
HR,05,Karlovac,3337515
HR,06,Koprivnica-Križevci,3337518
HR,07,Krapina-Zagorje,3337519
HR,08,Lika-Senj,3337520
HR,09,Međimurje,3337521
HR,10,County of Osijek-Baranja,3337522
HR,11,Požega-Slavonia,3337523
HR,12,Primorje-Gorski Kotar,3337524
HR,13,Šibenik-Knin,3337525
HR,14,Sisak-Moslavina,3337526
HR,15,Split-Dalmatia,3337527
HR,16,Varaždin,3337528
HR,18,Vukovar-Srijem,3337529
HR,19,Zadar,3337530
HR,20,Zagreb County,3337531
HR,21,Zagreb,3337532
HR,17,Virovitica-Podravina,3337533
HT,13,Sud-Est,3716950
HT,12,Sud,3716952
HT,11,Ouest,3719432
HT,03,Nord-Ouest,3719536
HT,10,Nord-Est,3719540
HT,09,Nord,3719543
HT,14,Grand'Anse,3724613
HT,07,Centre,3728069
HT,06,Artibonite,3731053
HT,15,Nippes,7115999
HU,18,Szabolcs-Szatmár-Bereg,715593
HU,20,Jász-Nagykun-Szolnok,719637
HU,11,Heves County,720002
HU,10,Hajdú-Bihar,720293
HU,06,Csongrád,721589
HU,04,Borsod-Abaúj-Zemplén,722064
HU,03,Bekes County,722433
HU,24,Zala County,3042613
HU,23,Veszprém,3042925
HU,22,Vas County,3043047
HU,21,Tolna County,3043845
HU,17,Somogy County,3045226
HU,16,Pest County,3046431
HU,14,Nógrád,3047348
HU,12,Komárom-Esztergom,3049518
HU,09,Győr-Moson-Sopron,3051977
HU,08,Fejér,3053028
HU,05,Budapest,3054638
HU,02,Baranya,3055399
HU,01,Bács-Kiskun,3055744
ID,26,North Sumatra,1213642
ID,01,Aceh,1215638
ID,10,Yogyakarta,1621176
ID,32,South Sumatra,1626196
ID,24,West Sumatra,1626197
ID,31,North Sulawesi,1626229
ID,22,Southeast Sulawesi,1626230
ID,21,Central Sulawesi,1626231
ID,38,South Sulawesi,1626232
ID,37,Riau,1629652
ID,18,East Nusa Tenggara,1633791
ID,17,West Nusa Tenggara,1633792
ID,28,Maluku,1636627
ID,15,Lampung,1638535
ID,14,East Kalimantan,1641897
ID,13,Central Kalimantan,1641898
ID,12,South Kalimantan,1641899
ID,11,West Kalimantan,1641900
ID,08,East Java,1642668
ID,07,Central Java,1642669
ID,30,West Java,1642672
ID,05,Jambi,1642856
ID,04,Jakarta,1642907
ID,36,Papua,1643012
ID,03,Bengkulu,1649147
ID,02,Bali,1650535
ID,33,Banten,1923045
ID,34,Gorontalo,1923046
ID,35,Bangka–Belitung Islands,1923047
ID,29,North Maluku,1958070
ID,39,West Papua,1996549
ID,41,West Sulawesi,1996550
ID,40,Riau Islands,1996551
ID,42,North Kalimantan,8604684
ID,PD,Southwest Papua,12503510
ID,PT,Central Papua,12503511
ID,PE,Highland Papua,12503512
ID,PS,South Papua,12503513
IE,C,Connacht,7521313
IE,L,Leinster,7521314
IE,M,Munster,7521315
IE,U,Ulster,7521316
IL,06,Jerusalem,293198
IL,05,Tel Aviv,293396
IL,04,Haifa,294800
IL,03,Northern District,294824
IL,02,Central District,294904
IL,01,Southern District,294952
IL,WE,Judea and Samaria Area,11821181
IM,9782164,Andreas,9782164
IM,9782165,Arbory,9782165
IM,9782166,Ballaugh,9782166
IM,9782167,Braddan,9782167
IM,9782168,Bride,9782168
IM,9782169,Castletown,9782169
IM,9782170,Douglas,9782170
IM,9782171,German,9782171
IM,9782172,Jurby,9782172
IM,9782173,Laxey,9782173
IM,9782176,Lezayre,9782176
IM,9782180,Lonan,9782180
IM,9782182,Malew,9782182
IM,9782183,Marown,9782183
IM,9782184,Maughold,9782184
IM,9782185,Michael,9782185
IM,9782186,Onchan,9782186
IM,9782187,Patrick,9782187
IM,9782188,Peel,9782188
IM,9782189,Port Erin,9782189
IM,9782190,Port St Mary,9782190
IM,9782191,Ramsey,9782191
IM,9782192,Rushen,9782192
IM,9782193,Santon,9782193
IN,28,West Bengal,1252881
IN,36,Uttar Pradesh,1253626
IN,26,Tripura,1254169
IN,40,Telangana,1254788
IN,25,Tamil Nadu,1255053
IN,29,Sikkim,1256312
IN,24,Rajasthan,1258899
IN,23,Punjab,1259223
IN,22,Puducherry,1259424
IN,21,Odisha,1261029
IN,20,Nagaland,1262271
IN,31,Mizoram,1262963
IN,18,Meghalaya,1263207
IN,17,Manipur,1263706
IN,16,Maharashtra,1264418
IN,35,Madhya Pradesh,1264542
IN,14,Lakshadweep,1265206
IN,13,Kerala,1267254
IN,19,Karnataka,1267701
IN,12,Jammu and Kashmir,1269320
IN,11,Himachal Pradesh,1270101
IN,10,Haryana,1270260
IN,09,Gujarat,1270770
IN,33,Goa,1271157
IN,07,Delhi,1273293
IN,05,Chandigarh,1274744
IN,34,Bihar,1275715
IN,03,Assam,1278253
IN,30,Arunachal Pradesh,1278341
IN,02,Andhra Pradesh,1278629
IN,01,Andaman and Nicobar,1278647
IN,37,Chhattisgarh,1444364
IN,38,Jharkhand,1444365
IN,39,Uttarakhand,1444366
IN,41,Ladakh,12096464
IN,52,Dadra and Nagar Haveli and Daman and Diu,12165662
IQ,02,Basra,89341
IQ,16,Wasit,89693
IQ,18,Salah ad Din,91695
IQ,15,Nineveh,92877
IQ,14,Maysan,93540
IQ,12,Karbala,94823
IQ,11,Erbil,95445
IQ,10,Diyala,96965
IQ,09,Dhi Qar,97019
IQ,08,Duhok,97270
IQ,07,Baghdad,98180
IQ,06,Babil,98227
IQ,13,Kirkuk,98410
IQ,05,Sulaymaniyah,98465
IQ,17,Najaf,98862
IQ,04,Al-Qadisiyah,99022
IQ,03,Muthanna,99032
IQ,01,Anbar,99592
IQ,19,Halabja,12218240
IR,26,Tehran,110791
IR,36,Zanjan,111452
IR,40,Yazd Province,111821
IR,25,Semnan,116401
IR,35,Māzandarān,124544
IR,34,Markazi,124763
IR,23,Lorestan Province,125605
IR,16,Kurdistan Province,126584
IR,05,Kohgiluyeh and Boyer-Ahmad,126878
IR,15,Khuzestan,127082
IR,13,Kermanshah Province,128222
IR,29,Kerman,128231
IR,10,Ilam Province,130801
IR,11,Hormozgan,131222
IR,09,Hamadan Province,132142
IR,08,Gilan Province,133349
IR,07,Fars,134766
IR,03,Chaharmahal and Bakhtiari,139677
IR,22,Bushehr,139816
IR,33,East Azerbaijan,142549
IR,01,West Azerbaijan,142550
IR,32,Ardabil Province,413931
IR,28,Isfahan,418862
IR,37,Golestan,443792
IR,38,Qazvin Province,443793
IR,39,Qom Province,443794
IR,04,Sistan and Baluchestan,1159456
IR,41,South Khorasan Province,6201374
IR,42,Razavi Khorasan,6201375
IR,43,North Khorasan,6201376
IR,44,Alborz Province,7648907
IS,41,Northwest,3337403
IS,40,Northeast,3337404
IS,38,East,3337405
IS,42,South,3337406
IS,39,Capital Region,3426182
IS,43,Southern Peninsula,3426183
IS,45,West,3426184
IS,44,Westfjords,3426185
IT,15,Sicily,2523119
IT,14,Sardinia,2523228
IT,03,Calabria,2525468
IT,20,Veneto,3164604
IT,19,Aosta Valley,3164857
IT,18,Umbria,3165048
IT,17,Trentino-Alto Adige,3165244
IT,16,Tuscany,3165361
IT,13,Apulia,3169778
IT,12,Piedmont,3170831
IT,11,Molise,3173222
IT,10,The Marches,3174004
IT,09,Lombardy,3174618
IT,08,Liguria,3174725
IT,07,Lazio,3174976
IT,06,Friuli Venezia Giulia,3176525
IT,05,Emilia-Romagna,3177401
IT,04,Campania,3181042
IT,02,Basilicate,3182306
IT,01,Abruzzo,3183560
JE,3237072,St Clement,3237072
JE,3237073,St Saviour,3237073
JE,3237200,St. Brelade,3237200
JE,3237203,Grouville,3237203
JE,3237212,St Mary,3237212
JE,3237214,St Lawrence,3237214
JE,3237221,St Peter,3237221
JE,3237229,St Ouen,3237229
JE,3237497,St John,3237497
JE,3237530,Trinity,3237530
JE,3237716,St Martîn,3237716
JE,3237864,St Helier,3237864
JM,16,Westmoreland,3488081
JM,15,Trelawny Parish,3488222
JM,14,Saint Thomas Parish,3488688
JM,13,Saint Mary Parish,3488693
JM,12,Saint James Parish,3488700
JM,11,St. Elizabeth,3488708
JM,10,Saint Catherine Parish,3488711
JM,09,Saint Ann Parish,3488715
JM,08,Saint Andrew Parish,3488716
JM,07,Portland Parish,3488997
JM,04,Manchester,3489586
JM,17,Kingston,3489853
JM,02,Hanover,3490145
JM,01,Clarendon,3490952
JO,19,Ma’an,248380
JO,18,Irbid,248944
JO,17,Zarqa,250092
JO,12,Tafielah,250199
JO,16,Amman,250439
JO,15,Mafraq,250583
JO,09,Karak,250625
JO,02,Balqa,250751
JO,20,Ajloun,443120
JO,22,Jerash,443121
JO,21,Aqaba,443122
JO,23,Madaba,443123
JP,46,Yamanashi,1848649
JP,45,Yamaguchi,1848681
JP,43,Wakayama,1848938
JP,42,Toyama,1849872
JP,41,Tottori,1849890
JP,40,Tokyo,1850144
JP,39,Tokushima,1850157
JP,38,Tochigi,1850310
JP,37,Shizuoka,1851715
JP,36,Shimane,1852442
JP,35,Shiga,1852553
JP,34,Saitama,1853226
JP,33,Saga,1853299
JP,32,Osaka,1853904
JP,47,Okinawa,1854345
JP,31,Okayama,1854381
JP,30,Oita,1854484
JP,29,Niigata,1855429
JP,28,Nara,1855608
JP,27,Nagasaki,1856156
JP,26,Nagano,1856210
JP,25,Miyazaki,1856710
JP,23,Mie,1857352
JP,22,Kyoto,1857907
JP,21,Kumamoto,1858419
JP,20,Kochi,1859133
JP,19,Kanagawa,1860291
JP,18,Kagoshima,1860825
JP,17,Kagawa,1860834
JP,15,Ishikawa,1861387
JP,13,Hyōgo,1862047
JP,11,Hiroshima,1862413
JP,10,Gunma,1863501
JP,09,Gifu,1863640
JP,07,Fukuoka,1863958
JP,06,Fukui,1863983
JP,05,Ehime,1864226
JP,01,Aichi,1865694
JP,44,Yamagata,2110554
JP,24,Miyagi,2111888
JP,16,Iwate,2112518
JP,14,Ibaraki,2112669
JP,08,Fukushima,2112922
JP,04,Chiba,2113014
JP,02,Akita,2113124
JP,12,Hokkaido,2130037
JP,03,Aomori,2130656
KE,55,West Pokot County,178145
KE,54,Wajir County,178440
KE,52,Uasin Gishu County,178837
KE,51,Turkana County,178914
KE,50,Trans Nzoia,179068
KE,49,Tharaka - Nithi,179380
KE,48,Tana River County,179585
KE,46,Siaya County,180320
KE,45,Samburu County,180782
KE,05,Nairobi County,184742
KE,38,Murang'A,185578
KE,37,Mombasa County,186298
KE,35,Meru County,186824
KE,34,Marsabit County,187583
KE,33,Mandera County,187895
KE,29,Laikipia,189794
KE,28,Kwale County,190106
KE,27,Kitui County,191037
KE,26,Kisumu County,191242
KE,25,Kisii County,191298
KE,24,Kirinyaga County,191420
KE,23,Kilifi County,192064
KE,22,Kiambu County,192709
KE,21,Kericho County,192898
KE,20,Kakamega County,195271
KE,18,Isiolo County,196228
KE,16,Garissa County,197744
KE,15,Embu County,198474
KE,13,Busia County,199987
KE,12,Bungoma County,200066
KE,10,Baringo,200573
KE,43,Nyandarua County,7603036
KE,53,Vihiga County,7667638
KE,30,Lamu,7667643
KE,31,Machakos County,7667644
KE,32,Makueni County,7667645
KE,14,Elegeyo-Marakwet,7667646
KE,47,Taita Taveta,7667652
KE,19,Kajiado County,7667657
KE,44,Nyeri County,7667661
KE,17,Homa Bay County,7667665
KE,11,Bomet County,7667666
KE,36,Migori County,7667678
KE,39,Nakuru County,7668902
KE,41,Narok County,7668904
KE,42,Nyamira county,7806857
KE,40,Nandi,8051212
KG,08,Osh Region,1346798
KG,09,Batken,1463580
KG,06,Talas Region,1527297
KG,04,Naryn Region,1527590
KG,07,Issyk-Kul,1528260
KG,01,Bishkek,1528334
KG,03,Jalal-Abad Region,1529778
KG,02,Chuy Region,1538652
KG,10,Osh City,10300944
KH,12,Pursat,1821301
KH,29,Battambang,1821310
KH,19,Takeo,1821939
KH,18,Svay Rieng,1821992
KH,17,Stung Treng,1822028
KH,27,Ŏtâr Méanchey,1822210
KH,24,Siem Reap,1822213
KH,23,Ratanakiri,1822449
KH,14,Prey Veng,1822609
KH,13,Preah Vihear,1822676
KH,22,Phnom Penh,1830103
KH,30,Pailin,1830206
KH,10,Mondolkiri,1830306
KH,09,Kratie,1830563
KH,26,Kep,1830937
KH,08,Koh Kong,1831037
KH,07,Kandal,1831095
KH,21,Kampot,1831111
KH,05,Kampong Thom,1831124
KH,04,Kampong Speu Province,1831132
KH,03,Kampong Chhnang,1831166
KH,02,Kampong Cham,1831172
KH,28,Preah Sihanouk,1899262
KH,25,Banteay Meanchey,1899273
KH,31,Tboung Khmum,7647525
KI,01,Gilbert Islands,2110215
KI,02,Line Islands,4030940
KI,03,Phoenix Islands,7521379
KM,03,Mohéli,921780
KM,02,Grande Comore,921882
KM,01,Anjouan,922001
KN,15,Trinity Palmetto Point,3575114
KN,13,Middle Island,3575164
KN,12,Saint Thomas Lowland,3575165
KN,11,Saint Peter Basseterre,3575168
KN,10,Saint Paul Charlestown,3575171
KN,09,Saint Paul Capesterre,3575172
KN,08,Saint Mary Cayon,3575173
KN,07,Saint John Figtree,3575175
KN,06,Saint John Capesterre,3575176
KN,05,Saint James Windwa,3575177
KN,04,Saint George Gingerland,3575179
KN,03,Saint George Basseterre,3575180
KN,02,Saint Anne Sandy Point,3575183
KN,01,Christ Church Nichola Town,3575476
KP,12,Pyongyang,1871856
KP,15,South Pyongan,1871952
KP,11,P'yŏngan-bukto,1871954
KP,09,Kangwŏn-do,1876101
KP,06,South Hwanghae,1876884
KP,07,North Hwanghae,1876888
KP,03,South Hamgyong,1877450
KP,13,Yanggang-do,2039332
KP,17,North Hamgyong,2044245
KP,01,Chagang,2045265
KP,18,Rason,2054927
KP,14,Nampo,12902702
KP,19,Kaesong,12902703
KR,21,Ulsan,1833742
KR,19,Daejeon,1835224
KR,15,Daegu,1835327
KR,11,Seoul,1835847
KR,10,Busan,1838519
KR,14,Gyeongsangbuk-do,1841597
KR,13,Gyeonggi-do,1841610
KR,18,Gwangju,1841808
KR,06,Gangwon-do,1843125
KR,12,Incheon,1843561
KR,17,Chungcheongnam-do,1845105
KR,05,North Chungcheong,1845106
KR,16,Jeollanam-do,1845788
KR,03,Jeollabuk-do,1845789
KR,01,Jeju-do,1846265
KR,20,Gyeongsangnam-do,1902028
KR,22,Sejong-si,8394437
KW,08,Hawalli,285628
KW,02,Al Asimah,285788
KW,05,Al Jahra Governorate,285798
KW,07,Al Farwaniyah,285816
KW,04,Al Aḩmadī,285841
KW,09,Mubārak al Kabīr,7733358
KY,10346796,George Town,10346796
KY,10375968,West Bay,10375968
KY,10375969,Bodden Town,10375969
KY,10375970,North Side,10375970
KY,10375971,East End,10375971
KY,10375972,Sister Island,10375972
KZ,07,West Kazakhstan,607847
KZ,09,Mangystau,608879
KZ,06,Atyrau Oblisi,609862
KZ,04,Aktobe,610688
KZ,15,East Kazakhstan,1517381
KZ,03,Aqmola,1518003
KZ,16,North Kazakhstan,1519367
KZ,11,Pavlodar Region,1520239
KZ,14,Kyzylorda,1521406
KZ,13,Kostanay,1521671
KZ,12,Karaganda,1523401
KZ,17,Zhambyl,1524444
KZ,10,Turkistan,1524787
KZ,02,Almaty,1526395
KZ,01,Almaty Region,1537162
KZ,1537272,Shymkent,1537272
KZ,08,Baikonur,1538316
KZ,05,Astana,1538317
KZ,12510143,Abai Region,12510143
KZ,12510144,Zhetysu Region,12510144
KZ,12510145,Ulytau Region,12510145
LA,14,Xiangkhoang,1652077
LA,13,Xiagnabouli,1652210
LA,27,Vientiane,1652238
LA,20,Savannakhet Province,1653315
LA,19,Salavan Province,1653333
LA,18,Phôngsali,1653893
LA,07,Oudômxai,1654491
LA,17,Luang Prabang Province,1655558
LA,16,Loungnamtha,1655561
LA,15,Khammouane Province,1656538
LA,03,Houaphan,1657114
LA,02,Champasak Province,1657818
LA,01,Attapu,1665045
LA,26,Xékong,1904615
LA,22,Bokeo,1904616
LA,23,Bolikhamsai,1904617
LA,24,Vientiane Prefecture,1904618
LA,28,Xaisomboun,11395958
LB,05,Mount Lebanon,273607
LB,04,Beirut,276780
LB,09,North Lebanon,278297
LB,06,South Governorate,279894
LB,08,Bekaa,280282
LB,07,Nabatieh,444191
LB,10,Akkar,6201370
LB,11,Baalbek-Hermel Governorate,6201371
LC,10,Vieux-Fort,3576413
LC,09,Soufrière,3576441
LC,08,Micoud,3576567
LC,07,Laborie,3576662
LC,06,Gros-Islet,3576685
LC,05,Dennery,3576764
LC,04,Choiseul,3576794
LC,03,Castries,3576810
LC,01,Anse-la-Raye,3576891
LC,12,Canaries,11351387
LI,11,Vaduz,3042031
LI,10,Triesenberg,3042034
LI,09,Triesen,3042036
LI,08,Schellenberg,3042038
LI,07,Schaan,3042042
LI,06,Ruggell,3042047
LI,05,Planken,3042050
LI,04,Mauren,3042056
LI,03,Gamprin,3042063
LI,02,Eschen,3042069
LI,01,Balzers,3042074
LK,36,Western Province,1223421
